Season,MatchDate,Team,Opponent,is_home,GoalsFor,GoalsAgainst,Result,ShotsFor,ShotsAgainst,ShotsOnTargetFor,ShotsOnTargetAgainst,CornersFor,CornersAgainst,FoulsFor,FoulsAgainst,YellowCards,RedCards,season_week,days_since_last_match,is_first_season,h2h_win_rate,is_promoted,Off_raw_norm,Def_raw_norm,Ctrl_raw_norm,MPI,FormLabel,avg_goals_scored_last5,avg_goals_conceded_last5,avg_shots_last5,avg_shots_on_target_last5,clean_sheet_rate_last5,discipline_score_last5,mpi_avg_last5,avg_ctrl_last5,avg_shot_conversion_rate_last5,avg_shot_accuracy_rate_last5,season_avg_goals_scored,season_avg_goals_conceded,season_mpi_avg,discipline_score_season,game_control_season,avg_shots_season,avg_shots_on_target_season,clean_sheet_rate_season,avg_shot_conversion_rate_season,avg_shot_accuracy_rate_season,previous_season_pi,previous_avg_goals_scored,previous_avg_goals_conceded,previous_clean_sheet_rate,previous_avg_shots,previous_avg_shots_on_target,previous_avg_discipline_score,previous_avg_ctrl,previous_avg_shot_conversion_rate,previous_avg_shot_accuracy_rate,opp_avg_goals_scored_last5,opp_avg_goals_conceded_last5,opp_mpi_avg_last5,opp_avg_shots_last5,opp_avg_shots_on_target_last5,opp_clean_sheet_rate_last5,opp_discipline_score_last5,opp_avg_ctrl_last5,opp_avg_shot_conversion_rate_last5,opp_avg_shot_accuracy_rate_last5
2020/21,2020-11-06,Burnley,Brighton,0,0,0,Draw,4,19,1,3,3,5,5,11,0,0,7,6,0,0.0,0,0.125,0.8500000000000001,0.22235349716446126,0.3414118908573297,0,0.2,1.6,8.8,2.6,0.2,0.7000000000000001,0.36992632302682626,0.4461525382082658,0.02857142857142857,0.2761416361416361,0.5,2.0,0.37304638079487273,0.6944444444444445,0.4446699115584565,10.0,3.0,0.14285714285714285,0.044642857142857144,0.28220136345136343,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,1.4,2.2,0.4900405386597383,12.0,3.2,0.0,0.5666666666666667,0.589591452991453,0.14191919191919192,0.32676767676767676
2020/21,2020-11-23,Burnley,Crystal Palace,1,1,0,Win,10,15,4,5,4,7,13,9,2,0,8,17,0,0.5,0,0.4533333333333333,0.7333333333333333,0.4027228809837506,0.4937255434420962,0,0.2,1.4,7.6,2.4,0.4,0.7333333333333334,0.3322435122298693,0.35639891501986,0.02857142857142857,0.2861416361416361,0.42857142857142855,1.7142857142857142,0.3685271679466523,0.7380952380952381,0.4160835266774347,9.142857142857142,2.7142857142857144,0.25,0.03826530612244898,0.27760116867259726,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,1.4,1.8,0.38286109342395813,8.0,3.8,0.0,0.7,0.3686693657219973,0.30857142857142855,0.49922077922077923
2020/21,2020-11-28,Burnley,Man City,0,0,5,Loss,9,19,1,6,4,6,4,12,0,0,9,5,0,0.0,0,0.08333333333333333,0.05,0.2453416149068323,0.15489484404596748,0,0.2,0.8,8.2,2.6,0.6,0.7666666666666668,0.36322237125767504,0.35270160579313903,0.02,0.2804273504273504,0.5,1.5,0.38417696488358277,0.7291666666666667,0.41538621715588675,9.25,2.875,0.3333333333333333,0.04598214285714286,0.2929010225885226,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,0.8,0.8,0.6102045992000341,14.4,5.4,0.4,0.7,0.668633484162896,0.07074175824175824,0.3795204795204795
2020/21,2020-12-05,Burnley,Everton,1,1,1,Draw,8,13,3,6,8,4,6,9,0,0,10,7,0,0.5,0,0.3958333333333333,0.35000000000000003,0.41200828157349884,0.39308473799604327,0,0.2,1.8,8.2,2.0,0.4,0.8333333333333334,0.30943566018557744,0.33311719020872343,0.02,0.21376068376068375,0.4444444444444444,1.8888888888888888,0.35870117367940335,0.7592592592592593,0.3987560025512644,9.222222222222221,2.6666666666666665,0.3,0.040873015873015874,0.27270214353547684,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,1.0,2.0,0.3884677977653663,10.4,4.4,0.0,0.5333333333333334,0.4465902549014677,0.10857142857142854,0.41079365079365077
2020/21,2020-12-13,Burnley,Arsenal,0,1,0,Win,10,18,2,6,4,13,11,5,1,0,11,8,0,0.0,0,0.29333333333333333,0.6916666666666667,0.27164778955060287,0.37542995351684666,0,0.4,1.8,7.2,1.8,0.4,0.9,0.2946324285601975,0.3061619232534564,0.045,0.22722222222222221,0.5,1.8,0.3621395301110673,0.7833333333333334,0.4007851642008998,9.1,2.7,0.2727272727272727,0.04928571428571429,0.28293192918192916,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,0.4,1.4,0.3708981590417137,10.6,2.0,0.4,0.6333333333333333,0.42818360071301254,0.04395604395604395,0.1994893994893995
2020/21,2020-12-17,Burnley,Aston Villa,0,0,0,Draw,6,27,4,7,1,11,19,17,1,0,12,4,0,0.0,0,0.39999999999999997,0.6916666666666667,0.21179183135704874,0.37573920578224973,0,0.6,1.2,8.2,2.2,0.6,0.9,0.3517093939716567,0.32594962780896286,0.065,0.26722222222222225,0.5454545454545454,1.6363636363636365,0.3633477504206836,0.787878787878788,0.39070614621777755,9.181818181818182,2.6363636363636362,0.3333333333333333,0.05389610389610389,0.2753926628926629,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,1.8,1.6,0.592409033461656,15.6,5.6,0.4,0.7,0.6367400798435282,0.11279689608636978,0.344365721997301
2020/21,2020-12-21,Burnley,Wolves,1,2,1,Win,10,15,4,3,1,7,11,15,2,0,13,4,0,0.0,0,0.5866666666666667,0.4833333333333334,0.40605590062111796,0.47418748247212994,0,0.6,1.2,8.6,2.8,0.6,0.8666666666666668,0.35857485695664065,0.32400628130039894,0.065,0.35055555555555556,0.5,1.5,0.3643803717008141,0.7916666666666666,0.37771800777033654,8.916666666666666,2.75,0.38461538461538464,0.0494047619047619,0.30799882987382987,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,1.0,1.6,0.5162598828970493,13.6,5.6,0.0,0.6333333333333334,0.5680187465152983,0.0796969696969697,0.40174242424242423
2020/21,2020-12-27,Burnley,Leeds,0,0,1,Loss,14,11,6,4,12,4,14,8,3,0,14,6,0,,0,0.42857142857142855,0.42500000000000004,0.6239130434782609,0.5233803166301902,0,0.8,1.4,8.6,2.8,0.4,0.8666666666666666,0.35466724476264744,0.3246195569136746,0.085,0.35055555555555556,0.6153846153846154,1.4615384615384615,0.3728270725293769,0.7820512820512822,0.38047596321657434,9.0,2.8461538461538463,0.35714285714285715,0.060989010989010994,0.3150758429604584,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,2.0,2.6,0.42889944526752205,17.2,6.0,0.2,0.7333333333333334,0.4453767030224043,0.11260967932323432,0.3588559905567578
2020/21,2020-12-29,Burnley,Sheffield United,1,1,0,Win,5,7,3,3,3,5,13,17,1,0,15,2,0,0.0,0,0.4633333333333333,0.8416666666666667,0.4365942028985508,0.5383005998577495,0,0.8,0.6,9.6,3.8,0.4,0.7666666666666666,0.42836433927949197,0.3942766997708175,0.085,0.4140476190476191,0.5714285714285714,1.4285714285714286,0.383580875679435,0.761904761904762,0.3971562515582476,9.357142857142858,3.0714285714285716,0.3333333333333333,0.056632653061224496,0.32318267050409905,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,0.8,2.0,0.3020657868999636,6.8,2.4,0.0,0.5666666666666667,0.3365921869668,0.12333333333333334,0.30999999999999994
2020/21,2021-01-12,Burnley,Man United,1,0,1,Loss,11,13,0,7,3,4,15,13,1,0,16,14,0,0.5,0,0.0,0.34166666666666673,0.24896480331262943,0.20141884345958372,0,0.8,0.4,9.0,3.8,0.6,0.7333333333333333,0.45740751165183313,0.398800509294627,0.1,0.45904761904761904,0.6,1.3333333333333333,0.39389552395798927,0.7666666666666667,0.4001236125654756,9.066666666666666,3.066666666666667,0.375,0.06619047619047619,0.34163715913715914,0.438746463047874,1.131578947368421,1.3157894736842106,0.39473684210526316,10.210526315789474,3.526315789473684,0.7061403508771931,0.42501005608187875,0.12426719130094414,0.33833276436251264,2.8,1.4,0.5538097882538351,15.8,7.6,0.2,0.7,0.5480356296929845,0.172689883216199,0.4601492075176285
